symbol,date,open,high,low,close,volume
ICICIFMCG,2021-08-10,368.01,385.0,365.0,365.02,5857
ICICIFMCG,2021-08-11,385.25,437.0,360.25,363.62,2676
ICICIFMCG,2021-08-12,370.89,374.0,361.53,366.84,10552
ICICIFMCG,2021-08-13,368.0,371.0,366.84,369.74,3557
ICICIFMCG,2021-08-16,392.0,392.0,363.6,370.16,2032
ICICIFMCG,2021-08-17,371.0,377.0,369.0,372.61,3223
ICICIFMCG,2021-08-18,392.0,392.0,371.0,377.73,8445
ICICIFMCG,2021-08-20,384.99,384.99,375.52,383.73,7173
ICICIFMCG,2021-08-23,391.4,430.0,384.0,386.21,16523
ICICIFMCG,2021-08-24,384.95,385.95,380.99,382.73,2393
ICICIFMCG,2021-08-25,386.0,388.48,382.0,385.81,3685
ICICIFMCG,2021-08-26,419.0,419.0,380.0,389.68,6225
ICICIFMCG,2021-08-27,389.0,389.0,385.26,387.92,2667
ICICIFMCG,2021-08-30,395.68,396.0,387.1,392.18,4723
ICICIFMCG,2021-08-31,395.0,398.9,392.0,394.04,13106
ICICIFMCG,2021-09-01,399.0,399.0,390.66,397.58,5441
ICICIFMCG,2021-09-02,398.0,406.49,398.0,403.5,2992
ICICIFMCG,2021-09-03,404.0,407.0,401.6,403.08,4753
ICICIFMCG,2021-09-06,411.7,411.7,402.9,403.01,2749
ICICIFMCG,2021-09-07,409.94,409.94,401.18,404.19,928
ICICIFMCG,2021-09-08,411.0,411.0,401.0,402.67,939
ICICIFMCG,2021-09-09,410.0,410.0,401.11,405.42,1720
ICICIFMCG,2021-09-13,406.0,410.0,405.0,406.8,2250
ICICIFMCG,2021-09-14,414.95,414.95,405.05,406.22,1980
ICICIFMCG,2021-09-15,419.0,419.0,404.5,405.49,20382
ICICIFMCG,2021-09-16,404.97,411.8,404.97,410.76,7138
ICICIFMCG,2021-09-17,416.9,416.9,406.95,409.69,3215
ICICIFMCG,2021-09-20,415.0,416.4,409.6,413.35,2646
ICICIFMCG,2021-09-21,416.55,417.0,403.63,415.95,1909
ICICIFMCG,2021-09-22,416.0,417.5,415.0,416.8,1507
ICICIFMCG,2021-09-23,418.0,422.0,410.0,415.01,6543
ICICIFMCG,2021-09-24,415.01,419.39,411.0,411.7,2655
ICICIFMCG,2021-09-27,419.9,419.9,406.5,409.2,2682
ICICIFMCG,2021-09-28,411.0,412.0,406.04,407.52,2641
ICICIFMCG,2021-09-29,414.95,414.95,403.31,404.9,2909
ICICIFMCG,2021-09-30,407.0,409.0,403.0,405.49,2098
ICICIFMCG,2021-10-01,405.49,405.49,400.76,402.7,2816
ICICIFMCG,2021-10-04,402.5,406.29,402.5,405.21,2249
ICICIFMCG,2021-10-05,417.7,417.7,396.23,404.88,1650
ICICIFMCG,2021-10-06,411.0,411.0,401.0,402.93,8564
ICICIFMCG,2021-10-07,404.0,407.0,401.01,403.34,758
ICICIFMCG,2021-10-08,406.0,406.0,400.05,400.45,9452
ICICIFMCG,2021-10-11,399.95,403.2,396.95,402.79,2282
ICICIFMCG,2021-10-12,414.7,414.7,395.13,406.13,5529
ICICIFMCG,2021-10-13,407.0,411.8,407.0,409.59,1550
ICICIFMCG,2021-10-14,409.0,423.7,409.0,414.72,3596
ICICIFMCG,2021-10-18,415.04,417.8,414.0,415.79,2213
ICICIFMCG,2021-10-19,427.7,427.7,402.85,403.12,9885
ICICIFMCG,2021-10-20,407.0,410.0,394.91,397.94,8458
ICICIFMCG,2021-10-21,406.0,407.0,392.65,394.52,5673
ICICIFMCG,2021-10-22,395.0,399.95,387.91,389.4,9122
ICICIFMCG,2021-10-25,397.4,397.4,382.5,385.8,5341
ICICIFMCG,2021-10-26,393.79,393.79,385.83,388.57,3761
ICICIFMCG,2021-10-27,389.0,393.99,389.0,390.89,3464
ICICIFMCG,2021-10-28,392.0,395.0,382.0,383.98,14918
ICICIFMCG,2021-10-29,387.25,387.25,380.0,383.61,1683
ICICIFMCG,2021-11-01,392.0,392.0,383.0,388.18,3103
ICICIFMCG,2021-11-02,388.18,389.0,385.7,387.27,2307
ICICIFMCG,2021-11-03,391.62,391.62,380.95,384.61,2002
ICICIFMCG,2021-11-04,394.99,394.99,388.0,388.19,2380
ICICIFMCG,2021-11-08,394.0,394.0,384.01,390.61,3524
ICICIFMCG,2021-11-09,391.0,391.9,390.4,391.79,2292
ICICIFMCG,2021-11-10,399.0,399.0,387.0,389.51,1943
ICICIFMCG,2021-11-11,398.7,398.7,384.95,386.87,2335
ICICIFMCG,2021-11-12,386.87,391.15,386.85,390.97,2665
ICICIFMCG,2021-11-15,392.0,393.94,387.5,393.62,5279
ICICIFMCG,2021-11-16,394.0,394.99,390.0,392.26,5653
ICICIFMCG,2021-11-17,392.26,393.99,390.0,391.84,1723
ICICIFMCG,2021-11-18,391.84,392.5,388.2,390.68,1718
ICICIFMCG,2021-11-22,390.9,390.9,383.12,384.1,5268
ICICIFMCG,2021-11-23,385.9,387.7,384.1,387.67,1929
ICICIFMCG,2021-11-24,397.67,397.67,383.1,383.75,2325
ICICIFMCG,2021-11-25,383.75,384.39,380.51,383.99,7997
ICICIFMCG,2021-11-26,384.0,384.0,378.0,378.41,4726
ICICIFMCG,2021-11-29,370.4,381.0,370.4,374.32,5139
ICICIFMCG,2021-11-30,381.85,381.85,374.51,377.47,10137
ICICIFMCG,2021-12-01,376.1,384.0,372.95,376.58,1997
ICICIFMCG,2021-12-02,383.7,383.7,376.1,379.02,40070
ICICIFMCG,2021-12-03,382.9,382.9,376.07,377.29,34073
ICICIFMCG,2021-12-06,382.5,382.5,370.0,371.4,4873
ICICIFMCG,2021-12-07,371.0,374.99,370.01,372.85,2159
ICICIFMCG,2021-12-08,377.99,377.99,374.0,376.9,3874
ICICIFMCG,2021-12-09,379.99,383.0,376.0,381.82,9787
ICICIFMCG,2021-12-10,378.01,384.0,378.01,383.0,7852
ICICIFMCG,2021-12-13,380.03,386.0,379.5,379.51,1254
ICICIFMCG,2021-12-14,379.52,380.79,376.27,378.2,588
ICICIFMCG,2021-12-15,379.49,379.49,374.4,374.79,1311
ICICIFMCG,2021-12-16,378.99,378.99,372.1,373.77,5351
ICICIFMCG,2021-12-17,370.4,376.37,366.3,366.49,6571
ICICIFMCG,2021-12-20,366.49,369.0,360.0,361.82,7278
ICICIFMCG,2021-12-21,360.23,367.98,360.23,364.9,1652
ICICIFMCG,2021-12-22,368.99,368.99,365.0,366.39,11256
ICICIFMCG,2021-12-23,368.0,371.0,367.51,370.46,1697
ICICIFMCG,2021-12-24,371.0,374.99,369.59,370.6,3619
ICICIFMCG,2021-12-27,373.99,373.99,363.55,370.93,1869
ICICIFMCG,2021-12-28,374.99,374.99,371.0,371.9,2742
ICICIFMCG,2021-12-29,375.59,375.59,371.0,371.65,3397
ICICIFMCG,2021-12-30,372.0,372.99,371.41,372.18,2953
ICICIFMCG,2021-12-31,374.0,377.84,372.71,377.52,1828
ICICIFMCG,2022-01-03,381.99,381.99,370.0,377.85,4527
ICICIFMCG,2022-01-04,377.85,381.98,370.1,379.18,4212
ICICIFMCG,2022-01-05,381.94,381.94,377.52,379.29,1608
